24034	['brand.Colgate', 'category.Gezond & verzorging', 'sub_category.Mondverzorging', 'sub_sub_category.Tandpasta', 'promos.3 voor 4', 'product_size.75 ml']	Colgate	Gezond & verzorging		https://www.opisopvoordeelshop.nl/colgate-tp-75ml-fresh-gel	Deze tandpasta van Colgate zorgt voor sterkere tanden en een frisse adem. De tandpasta bevat fluoride, helpt tegen het voorkomen van gaatjes en zorgt voor een fris gevoel.&nbsp;	false			true	[['https://www.opisopvoordeelshop.nl/pub/media/catalog/product/cache/small_image/160x160/beff4985b56e3afdbeabfc89641a4582/2/4/24034_1.png', 'https://www.opisopvoordeelshop.nl/pub/media/catalog/product/2/4/24034_1.png']]	Colgate TP Fresh Gel 75ml	2019-02-25				300		[]		149			false	149	18		21	3 voor 4		ml		Disabled							75 ml	}			5400		Fresh Gel					18	BTW_Hoog						false			true	[{'name': 'kruidvat.nl', 'price': 179}, {'name': 'trekpleister.nl', 'price': 179}, {'name': 'ah.nl', 'price': 179}]		true	2018-12-14T03:51:31.831Z	2018-12-14 03:51:31.826566	dict	[{'date': '2018-03-29', 'stock_level': 37}, {'date': '2018-03-30', 'stock_level': 43}, {'date': '2018-03-31', 'stock_level': 43}, {'date': '2018-04-01', 'stock_level': 43}, {'date': '2018-04-02', 'stock_level': 43}, {'date': '2018-04-03', 'stock_level': 40}, {'date': '2018-04-04', 'stock_level': 40}, {'date': '2018-04-05', 'stock_level': 37}, {'date': '2018-04-06', 'stock_level': 37}, {'date': '2018-04-07', 'stock_level': 37}, {'date': '2018-04-08', 'stock_level': 37}, {'date': '2018-04-09', 'stock_level': 37}, {'date': '2018-04-10', 'stock_level': 37}, {'date': '2018-04-11', 'stock_level': 37}, {'date': '2018-04-12', 'stock_level': 37}, {'date': '2018-04-13', 'stock_level': 37}, {'date': '2018-04-14', 'stock_level': 37}, {'date': '2018-04-15', 'stock_level': 34}, {'date': '2018-04-16', 'stock_level': 34}, {'date': '2018-04-17', 'stock_level': 37}, {'date': '2018-04-18', 'stock_level': 37}, {'date': '2018-04-19', 'stock_level': 37}, {'date': '2018-04-20', 'stock_level': 37}, {'date': '2018-04-21', 'stock_level': 37}, {'date': '2018-04-22', 'stock_level': 37}, {'date': '2018-04-23', 'stock_level': 34}, {'date': '2018-04-24', 'stock_level': 34}, {'date': '2018-04-25', 'stock_level': 34}, {'date': '2018-04-26', 'stock_level': 34}, {'date': '2018-04-27', 'stock_level': 34}, {'date': '2018-04-28', 'stock_level': 34}, {'date': '2018-04-29', 'stock_level': 34}, {'date': '2018-04-30', 'stock_level': 34}, {'date': '2018-05-01', 'stock_level': 33}, {'date': '2018-05-02', 'stock_level': 33}, {'date': '2018-05-03', 'stock_level': 33}, {'date': '2018-05-04', 'stock_level': 33}, {'date': '2018-05-05', 'stock_level': 33}, {'date': '2018-05-06', 'stock_level': 27}, {'date': '2018-05-07', 'stock_level': 27}, {'date': '2018-05-08', 'stock_level': 24}, {'date': '2018-05-09', 'stock_level': 21}, {'date': '2018-05-10', 'stock_level': 21}, {'date': '2018-05-11', 'stock_level': 18}, {'date': '2018-05-12', 'stock_level': 18}, {'date': '2018-05-13', 'stock_level': 18}, {'date': '2018-05-14', 'stock_level': 18}, {'date': '2018-05-15', 'stock_level': 18}, {'date': '2018-05-16', 'stock_level': 18}, {'date': '2018-05-17', 'stock_level': 18}, {'date': '2018-05-18', 'stock_level': 15}, {'date': '2018-05-19', 'stock_level': 12}, {'date': '2018-05-20', 'stock_level': 12}, {'date': '2018-05-21', 'stock_level': 12}, {'date': '2018-05-22', 'stock_level': 6}, {'date': '2018-05-23', 'stock_level': 6}, {'date': '2018-05-24', 'stock_level': 6}, {'date': '2018-05-25', 'stock_level': 28}, {'date': '2018-05-26', 'stock_level': 27}, {'date': '2018-05-27', 'stock_level': 21}, {'date': '2018-05-28', 'stock_level': 18}, {'date': '2018-05-29', 'stock_level': 14}, {'date': '2018-05-30', 'stock_level': 14}, {'date': '2018-05-31', 'stock_level': 11}, {'date': '2018-06-01', 'stock_level': 8}, {'date': '2018-06-02', 'stock_level': 8}, {'date': '2018-06-03', 'stock_level': 8}, {'date': '2018-06-04', 'stock_level': 5}, {'date': '2018-06-05', 'stock_level': 23}, {'date': '2018-06-06', 'stock_level': 23}, {'date': '2018-06-07', 'stock_level': 23}, {'date': '2018-06-08', 'stock_level': 23}, {'date': '2018-06-09', 'stock_level': 23}, {'date': '2018-06-10', 'stock_level': 23}, {'date': '2018-06-11', 'stock_level': 23}, {'date': '2018-06-12', 'stock_level': 23}, {'date': '2018-06-13', 'stock_level': 23}, {'date': '2018-06-14', 'stock_level': 20}, {'date': '2018-06-15', 'stock_level': 20}, {'date': '2018-06-16', 'stock_level': 20}, {'date': '2018-06-17', 'stock_level': 20}, {'date': '2018-06-18', 'stock_level': 14}, {'date': '2018-06-19', 'stock_level': 14}, {'date': '2018-06-20', 'stock_level': 14}, {'date': '2018-06-21', 'stock_level': 14}, {'date': '2018-06-22', 'stock_level': 11}, {'date': '2018-06-23', 'stock_level': 8}, {'date': '2018-06-24', 'stock_level': 8}, {'date': '2018-06-25', 'stock_level': 2}, {'date': '2018-06-26', 'stock_level': 2}, {'date': '2018-06-27', 'stock_level': 25}, {'date': '2018-06-28', 'stock_level': 24}, {'date': '2018-06-29', 'stock_level': 26}, {'date': '2018-06-30', 'stock_level': 26}, {'date': '2018-07-01', 'stock_level': 26}, {'date': '2018-07-02', 'stock_level': 26}, {'date': '2018-07-03', 'stock_level': 17}, {'date': '2018-07-04', 'stock_level': 17}, {'date': '2018-07-05', 'stock_level': 16}, {'date': '2018-07-06', 'stock_level': 37}, {'date': '2018-07-07', 'stock_level': 37}, {'date': '2018-07-08', 'stock_level': 34}, {'date': '2018-07-09', 'stock_level': 31}, {'date': '2018-07-10', 'stock_level': 31}, {'date': '2018-07-11', 'stock_level': 31}, {'date': '2018-07-12', 'stock_level': 31}, {'date': '2018-07-13', 'stock_level': 31}, {'date': '2018-07-14', 'stock_level': 31}, {'date': '2018-07-15', 'stock_level': 31}, {'date': '2018-07-16', 'stock_level': 31}, {'date': '2018-07-17', 'stock_level': 31}, {'date': '2018-07-18', 'stock_level': 31}, {'date': '2018-07-19', 'stock_level': 28}, {'date': '2018-07-20', 'stock_level': 28}, {'date': '2018-07-21', 'stock_level': 28}, {'date': '2018-07-22', 'stock_level': 22}, {'date': '2018-07-23', 'stock_level': 22}, {'date': '2018-07-24', 'stock_level': 25}, {'date': '2018-07-25', 'stock_level': 25}, {'date': '2018-07-26', 'stock_level': 22}, {'date': '2018-07-27', 'stock_level': 16}, {'date': '2018-07-28', 'stock_level': 13}, {'date': '2018-07-29', 'stock_level': 13}, {'date': '2018-07-30', 'stock_level': 13}, {'date': '2018-07-31', 'stock_level': 13}, {'date': '2018-08-01', 'stock_level': 13}, {'date': '2018-08-02', 'stock_level': 13}, {'date': '2018-08-03', 'stock_level': 12}, {'date': '2018-08-04', 'stock_level': 12}, {'date': '2018-08-05', 'stock_level': 12}, {'date': '2018-08-06', 'stock_level': 8}, {'date': '2018-08-07', 'stock_level': 8}, {'date': '2018-08-08', 'stock_level': 8}, {'date': '2018-08-09', 'stock_level': 6}, {'date': '2018-08-10', 'stock_level': 0}, {'date': '2018-08-11', 'stock_level': 0}, {'date': '2018-08-12', 'stock_level': 0}, {'date': '2018-08-13', 'stock_level': 0}, {'date': '2018-08-14', 'stock_level': 0}, {'date': '2018-08-15', 'stock_level': 11}, {'date': '2018-08-16', 'stock_level': 11}, {'date': '2018-08-17', 'stock_level': 48}, {'date': '2018-08-18', 'stock_level': 48}, {'date': '2018-08-19', 'stock_level': 48}, {'date': '2018-08-20', 'stock_level': 48}, {'date': '2018-08-21', 'stock_level': 48}, {'date': '2018-08-22', 'stock_level': 39}, {'date': '2018-08-23', 'stock_level': 30}, {'date': '2018-08-24', 'stock_level': 30}, {'date': '2018-08-25', 'stock_level': 30}, {'date': '2018-08-26', 'stock_level': 24}, {'date': '2018-08-27', 'stock_level': 12}, {'date': '2018-08-28', 'stock_level': 3}, {'date': '2018-08-29', 'stock_level': 27}, {'date': '2018-08-30', 'stock_level': 27}, {'date': '2018-08-31', 'stock_level': 24}, {'date': '2018-09-01', 'stock_level': 24}, {'date': '2018-09-02', 'stock_level': 24}, {'date': '2018-09-03', 'stock_level': 24}, {'date': '2018-09-04', 'stock_level': 24}, {'date': '2018-09-05', 'stock_level': 24}, {'date': '2018-09-06', 'stock_level': 24}, {'date': '2018-09-07', 'stock_level': 21}, {'date': '2018-09-08', 'stock_level': 18}, {'date': '2018-09-09', 'stock_level': 18}, {'date': '2018-09-10', 'stock_level': 18}, {'date': '2018-09-11', 'stock_level': 18}, {'date': '2018-09-12', 'stock_level': 18}, {'date': '2018-09-13', 'stock_level': 15}, {'date': '2018-09-14', 'stock_level': 15}, {'date': '2018-09-17', 'stock_level': 15}, {'date': '2018-09-18', 'stock_level': 15}, {'date': '2018-09-19', 'stock_level': 15}, {'date': '2018-09-20', 'stock_level': 14}, {'date': '2018-09-21', 'stock_level': 14}, {'date': '2018-09-22', 'stock_level': 14}, {'date': '2018-09-23', 'stock_level': 11}, {'date': '2018-09-24', 'stock_level': 11}, {'date': '2018-09-25', 'stock_level': 11}, {'date': '2018-09-26', 'stock_level': 8}, {'date': '2018-09-27', 'stock_level': 8}, {'date': '2018-09-28', 'stock_level': 8}, {'date': '2018-09-29', 'stock_level': 29}, {'date': '2018-09-30', 'stock_level': 29}, {'date': '2018-10-01', 'stock_level': 29}, {'date': '2018-10-02', 'stock_level': 29}, {'date': '2018-10-03', 'stock_level': 26}, {'date': '2018-10-04', 'stock_level': 29}, {'date': '2018-10-05', 'stock_level': 26}, {'date': '2018-10-06', 'stock_level': 26}, {'date': '2018-10-07', 'stock_level': 26}, {'date': '2018-10-08', 'stock_level': 22}, {'date': '2018-10-09', 'stock_level': 22}, {'date': '2018-10-10', 'stock_level': 22}, {'date': '2018-10-11', 'stock_level': 22}, {'date': '2018-10-12', 'stock_level': 22}, {'date': '2018-10-13', 'stock_level': 22}, {'date': '2018-10-14', 'stock_level': 22}, {'date': '2018-10-15', 'stock_level': 22}, {'date': '2018-10-16', 'stock_level': 16}, {'date': '2018-10-17', 'stock_level': 16}, {'date': '2018-10-18', 'stock_level': 13}, {'date': '2018-10-19', 'stock_level': 13}, {'date': '2018-10-20', 'stock_level': 13}, {'date': '2018-10-21', 'stock_level': 13}, {'date': '2018-10-22', 'stock_level': 13}, {'date': '2018-10-23', 'stock_level': 13}, {'date': '2018-10-24', 'stock_level': 7}, {'date': '2018-10-25', 'stock_level': 4}, {'date': '2018-10-26', 'stock_level': 28}, {'date': '2018-10-27', 'stock_level': 28}, {'date': '2018-10-28', 'stock_level': 28}, {'date': '2018-10-29', 'stock_level': 25}, {'date': '2018-10-30', 'stock_level': 25}, {'date': '2018-10-31', 'stock_level': 25}, {'date': '2018-11-01', 'stock_level': 25}, {'date': '2018-11-02', 'stock_level': 25}, {'date': '2018-11-03', 'stock_level': 25}, {'date': '2018-11-04', 'stock_level': 25}, {'date': '2018-11-05', 'stock_level': 25}, {'date': '2018-11-06', 'stock_level': 25}, {'date': '2018-11-07', 'stock_level': 25}, {'date': '2018-11-08', 'stock_level': 25}, {'date': '2018-11-09', 'stock_level': 25}, {'date': '2018-11-10', 'stock_level': 25}, {'date': '2018-11-11', 'stock_level': 25}, {'date': '2018-11-12', 'stock_level': 25}, {'date': '2018-11-13', 'stock_level': 25}, {'date': '2018-11-14', 'stock_level': 25}, {'date': '2018-11-15', 'stock_level': 25}, {'date': '2018-11-16', 'stock_level': 25}, {'date': '2018-11-17', 'stock_level': 25}, {'date': '2018-11-18', 'stock_level': 25}, {'date': '2018-11-19', 'stock_level': 13}, {'date': '2018-11-20', 'stock_level': 13}, {'date': '2018-11-21', 'stock_level': 13}, {'date': '2018-11-22', 'stock_level': 13}, {'date': '2018-11-23', 'stock_level': 13}, {'date': '2018-11-24', 'stock_level': 7}, {'date': '2018-11-25', 'stock_level': 7}, {'date': '2018-11-26', 'stock_level': 7}, {'date': '2018-11-27', 'stock_level': 7}, {'date': '2018-11-28', 'stock_level': 11}, {'date': '2018-11-29', 'stock_level': 7}, {'date': '2018-11-30', 'stock_level': 7}, {'date': '2018-12-01', 'stock_level': 2}, {'date': '2018-12-02', 'stock_level': 2}, {'date': '2018-12-03', 'stock_level': 2}, {'date': '2018-12-04', 'stock_level': 2}, {'date': '2018-12-05', 'stock_level': 20}, {'date': '2018-12-06', 'stock_level': 20}, {'date': '2018-12-07', 'stock_level': 20}, {'date': '2018-12-08', 'stock_level': 20}, {'date': '2018-12-09', 'stock_level': 20}, {'date': '2018-12-10', 'stock_level': 19}, {'date': '2018-12-11', 'stock_level': 19}, {'date': '2018-12-12', 'stock_level': 19}, {'date': '2018-12-13', 'stock_level': 18}, {'date': '2018-12-14', 'stock_level': 18}]	Mondverzorging	Tandpasta	
2583	['brand.Andrelon', 'category.Gezond & verzorging', 'gender.Vrouw', 'sub_category.Haarverzorging', 'sub_sub_category.Shampoo', 'promos.3 voor 6', 'product_size.300 ml']	Andrelon	Gezond & verzorging		https://www.opisopvoordeelshop.nl/andrelon-shampoo-2-in-1-300-ml	2 in 1 is een verzorgende shampoo en conditioner ineen. Het biedt de juiste combinatie tussen een frisse reiniging en een mild voedende verzorging. Met 2 in 1 is je haar gezond, glanzend en makkelijk doorkambaar. Je haar is weer helemaal fris.&nbsp;	false		Vrouw	true	[['https://www.opisopvoordeelshop.nl/pub/media/catalog/product/cache/small_image/160x160/beff4985b56e3afdbeabfc89641a4582/2/5/2583_1_1.png', 'https://www.opisopvoordeelshop.nl/pub/media/catalog/product/2/5/2583_1_1.png']]	Andrélon Shampoo 2 In 1 300 ml	2018-12-27				300		[]		229			false	229	24	38815	18	3 voor 6	Vrouwen	ml		Disabled							300 ml	}			953		2 in 1	Shampoo				24	BTW_Hoog						false			true	[{'name': 'drogistplein.nl', 'price': 139}, {'name': 'drogisterij.net', 'price': 249}, {'name': 'drogist.nl', 'price': 359}, {'name': 'drogist.nl', 'price': 379}, {'name': 'kruidvat.nl', 'price': 379}, {'name': 'ah.nl', 'price': 379}]		true	2018-12-14T03:51:34.069Z	2018-12-14 03:51:34.061337	dict	[{'date': '2018-03-29', 'stock_level': 13}, {'date': '2018-03-30', 'stock_level': 61}, {'date': '2018-03-31', 'stock_level': 61}, {'date': '2018-04-01', 'stock_level': 61}, {'date': '2018-04-02', 'stock_level': 61}, {'date': '2018-04-03', 'stock_level': 61}, {'date': '2018-04-04', 'stock_level': 61}, {'date': '2018-04-05', 'stock_level': 58}, {'date': '2018-04-06', 'stock_level': 130}, {'date': '2018-04-07', 'stock_level': 127}, {'date': '2018-04-08', 'stock_level': 127}, {'date': '2018-04-09', 'stock_level': 127}, {'date': '2018-04-10', 'stock_level': 109}, {'date': '2018-04-11', 'stock_level': 109}, {'date': '2018-04-12', 'stock_level': 106}, {'date': '2018-04-13', 'stock_level': 103}, {'date': '2018-04-14', 'stock_level': 103}, {'date': '2018-04-15', 'stock_level': 103}, {'date': '2018-04-16', 'stock_level': 103}, {'date': '2018-04-17', 'stock_level': 100}, {'date': '2018-04-18', 'stock_level': 97}, {'date': '2018-04-19', 'stock_level': 91}, {'date': '2018-04-20', 'stock_level': 91}, {'date': '2018-04-21', 'stock_level': 91}, {'date': '2018-04-22', 'stock_level': 91}, {'date': '2018-04-23', 'stock_level': 91}, {'date': '2018-04-24', 'stock_level': 91}, {'date': '2018-04-25', 'stock_level': 91}, {'date': '2018-04-26', 'stock_level': 90}, {'date': '2018-04-27', 'stock_level': 102}, {'date': '2018-04-28', 'stock_level': 102}, {'date': '2018-04-29', 'stock_level': 102}, {'date': '2018-04-30', 'stock_level': 99}, {'date': '2018-05-01', 'stock_level': 99}, {'date': '2018-05-02', 'stock_level': 99}, {'date': '2018-05-03', 'stock_level': 99}, {'date': '2018-05-04', 'stock_level': 99}, {'date': '2018-05-05', 'stock_level': 99}, {'date': '2018-05-06', 'stock_level': 99}, {'date': '2018-05-07', 'stock_level': 99}, {'date': '2018-05-08', 'stock_level': 99}, {'date': '2018-05-09', 'stock_level': 98}, {'date': '2018-05-10', 'stock_level': 95}, {'date': '2018-05-11', 'stock_level': 95}, {'date': '2018-05-12', 'stock_level': 95}, {'date': '2018-05-13', 'stock_level': 95}, {'date': '2018-05-14', 'stock_level': 95}, {'date': '2018-05-15', 'stock_level': 95}, {'date': '2018-05-16', 'stock_level': 95}, {'date': '2018-05-17', 'stock_level': 90}, {'date': '2018-05-18', 'stock_level': 90}, {'date': '2018-05-19', 'stock_level': 87}, {'date': '2018-05-20', 'stock_level': 84}, {'date': '2018-05-21', 'stock_level': 83}, {'date': '2018-05-22', 'stock_level': 80}, {'date': '2018-05-23', 'stock_level': 80}, {'date': '2018-05-24', 'stock_level': 80}, {'date': '2018-05-25', 'stock_level': 74}, {'date': '2018-05-26', 'stock_level': 74}, {'date': '2018-05-27', 'stock_level': 68}, {'date': '2018-05-28', 'stock_level': 68}, {'date': '2018-05-29', 'stock_level': 68}, {'date': '2018-05-30', 'stock_level': 68}, {'date': '2018-05-31', 'stock_level': 60}, {'date': '2018-06-01', 'stock_level': 60}, {'date': '2018-06-02', 'stock_level': 60}, {'date': '2018-06-03', 'stock_level': 60}, {'date': '2018-06-04', 'stock_level': 57}, {'date': '2018-06-05', 'stock_level': 54}, {'date': '2018-06-06', 'stock_level': 54}, {'date': '2018-06-07', 'stock_level': 54}, {'date': '2018-06-08', 'stock_level': 54}, {'date': '2018-06-09', 'stock_level': 54}, {'date': '2018-06-10', 'stock_level': 54}, {'date': '2018-06-11', 'stock_level': 51}, {'date': '2018-06-12', 'stock_level': 48}, {'date': '2018-06-13', 'stock_level': 48}, {'date': '2018-06-14', 'stock_level': 42}, {'date': '2018-06-15', 'stock_level': 18}, {'date': '2018-06-16', 'stock_level': 6}, {'date': '2018-06-17', 'stock_level': 6}, {'date': '2018-06-18', 'stock_level': 6}, {'date': '2018-06-19', 'stock_level': 33}, {'date': '2018-06-20', 'stock_level': 33}, {'date': '2018-06-21', 'stock_level': 33}, {'date': '2018-06-22', 'stock_level': 33}, {'date': '2018-06-23', 'stock_level': 33}, {'date': '2018-06-24', 'stock_level': 33}, {'date': '2018-06-25', 'stock_level': 27}, {'date': '2018-06-26', 'stock_level': 18}, {'date': '2018-06-27', 'stock_level': 11}, {'date': '2018-06-28', 'stock_level': 8}, {'date': '2018-06-29', 'stock_level': 32}, {'date': '2018-06-30', 'stock_level': 29}, {'date': '2018-07-01', 'stock_level': 29}, {'date': '2018-07-02', 'stock_level': 29}, {'date': '2018-07-03', 'stock_level': 26}, {'date': '2018-07-04', 'stock_level': 24}, {'date': '2018-07-05', 'stock_level': 24}, {'date': '2018-07-06', 'stock_level': 21}, {'date': '2018-07-07', 'stock_level': 18}, {'date': '2018-07-08', 'stock_level': 15}, {'date': '2018-07-09', 'stock_level': 15}, {'date': '2018-07-10', 'stock_level': 29}, {'date': '2018-07-11', 'stock_level': 26}, {'date': '2018-07-12', 'stock_level': 26}, {'date': '2018-07-13', 'stock_level': 50}, {'date': '2018-07-14', 'stock_level': 50}, {'date': '2018-07-15', 'stock_level': 50}, {'date': '2018-07-16', 'stock_level': 47}, {'date': '2018-07-17', 'stock_level': 46}, {'date': '2018-07-18', 'stock_level': 46}, {'date': '2018-07-19', 'stock_level': 46}, {'date': '2018-07-20', 'stock_level': 43}, {'date': '2018-07-21', 'stock_level': 37}, {'date': '2018-07-22', 'stock_level': 37}, {'date': '2018-07-23', 'stock_level': 37}, {'date': '2018-07-24', 'stock_level': 34}, {'date': '2018-07-25', 'stock_level': 34}, {'date': '2018-07-26', 'stock_level': 31}, {'date': '2018-07-27', 'stock_level': 31}, {'date': '2018-07-28', 'stock_level': 28}, {'date': '2018-07-29', 'stock_level': 28}, {'date': '2018-07-30', 'stock_level': 27}, {'date': '2018-07-31', 'stock_level': 27}, {'date': '2018-08-01', 'stock_level': 27}, {'date': '2018-08-02', 'stock_level': 27}, {'date': '2018-08-03', 'stock_level': 24}, {'date': '2018-08-04', 'stock_level': 16}, {'date': '2018-08-05', 'stock_level': 13}, {'date': '2018-08-06', 'stock_level': 12}, {'date': '2018-08-07', 'stock_level': 9}, {'date': '2018-08-08', 'stock_level': 9}, {'date': '2018-08-09', 'stock_level': 6}, {'date': '2018-08-10', 'stock_level': 42}, {'date': '2018-08-11', 'stock_level': 42}, {'date': '2018-08-12', 'stock_level': 42}, {'date': '2018-08-13', 'stock_level': 36}, {'date': '2018-08-14', 'stock_level': 36}, {'date': '2018-08-15', 'stock_level': 36}, {'date': '2018-08-16', 'stock_level': 36}, {'date': '2018-08-17', 'stock_level': 36}, {'date': '2018-08-18', 'stock_level': 30}, {'date': '2018-08-19', 'stock_level': 30}, {'date': '2018-08-20', 'stock_level': 27}, {'date': '2018-08-21', 'stock_level': 82}, {'date': '2018-08-22', 'stock_level': 82}, {'date': '2018-08-23', 'stock_level': 76}, {'date': '2018-08-24', 'stock_level': 76}, {'date': '2018-08-25', 'stock_level': 73}, {'date': '2018-08-26', 'stock_level': 73}, {'date': '2018-08-27', 'stock_level': 73}, {'date': '2018-08-28', 'stock_level': 73}, {'date': '2018-08-29', 'stock_level': 71}, {'date': '2018-08-30', 'stock_level': 68}, {'date': '2018-08-31', 'stock_level': 65}, {'date': '2018-09-01', 'stock_level': 65}, {'date': '2018-09-02', 'stock_level': 56}, {'date': '2018-09-03', 'stock_level': 56}, {'date': '2018-09-04', 'stock_level': 53}, {'date': '2018-09-05', 'stock_level': 53}, {'date': '2018-09-06', 'stock_level': 53}, {'date': '2018-09-07', 'stock_level': 53}, {'date': '2018-09-08', 'stock_level': 53}, {'date': '2018-09-09', 'stock_level': 53}, {'date': '2018-09-10', 'stock_level': 53}, {'date': '2018-09-11', 'stock_level': 53}, {'date': '2018-09-12', 'stock_level': 50}, {'date': '2018-09-13', 'stock_level': 50}, {'date': '2018-09-14', 'stock_level': 50}, {'date': '2018-09-17', 'stock_level': 50}, {'date': '2018-09-18', 'stock_level': 47}, {'date': '2018-09-19', 'stock_level': 44}, {'date': '2018-09-20', 'stock_level': 44}, {'date': '2018-09-21', 'stock_level': 77}, {'date': '2018-09-22', 'stock_level': 76}, {'date': '2018-09-23', 'stock_level': 76}, {'date': '2018-09-24', 'stock_level': 76}, {'date': '2018-09-25', 'stock_level': 67}, {'date': '2018-09-26', 'stock_level': 49}, {'date': '2018-09-27', 'stock_level': 40}, {'date': '2018-09-28', 'stock_level': 40}, {'date': '2018-09-29', 'stock_level': 25}, {'date': '2018-09-30', 'stock_level': 25}, {'date': '2018-10-01', 'stock_level': 25}, {'date': '2018-10-02', 'stock_level': 19}, {'date': '2018-10-03', 'stock_level': 13}, {'date': '2018-10-04', 'stock_level': 13}, {'date': '2018-10-05', 'stock_level': 13}, {'date': '2018-10-06', 'stock_level': 13}, {'date': '2018-10-07', 'stock_level': 13}, {'date': '2018-10-08', 'stock_level': 13}, {'date': '2018-10-09', 'stock_level': 7}, {'date': '2018-10-10', 'stock_level': 7}, {'date': '2018-10-11', 'stock_level': 31}, {'date': '2018-10-12', 'stock_level': 31}, {'date': '2018-10-13', 'stock_level': 31}, {'date': '2018-10-14', 'stock_level': 31}, {'date': '2018-10-15', 'stock_level': 31}, {'date': '2018-10-16', 'stock_level': 31}, {'date': '2018-10-17', 'stock_level': 31}, {'date': '2018-10-18', 'stock_level': 25}, {'date': '2018-10-19', 'stock_level': 25}, {'date': '2018-10-20', 'stock_level': 25}, {'date': '2018-10-21', 'stock_level': 25}, {'date': '2018-10-22', 'stock_level': 25}, {'date': '2018-10-23', 'stock_level': 25}, {'date': '2018-10-24', 'stock_level': 22}, {'date': '2018-10-25', 'stock_level': 10}, {'date': '2018-10-26', 'stock_level': 5}, {'date': '2018-10-27', 'stock_level': 35}, {'date': '2018-10-28', 'stock_level': 32}, {'date': '2018-10-29', 'stock_level': 28}, {'date': '2018-10-30', 'stock_level': 28}, {'date': '2018-10-31', 'stock_level': 28}, {'date': '2018-11-01', 'stock_level': 28}, {'date': '2018-11-02', 'stock_level': 28}, {'date': '2018-11-03', 'stock_level': 28}, {'date': '2018-11-04', 'stock_level': 19}, {'date': '2018-11-05', 'stock_level': 16}, {'date': '2018-11-06', 'stock_level': 22}, {'date': '2018-11-07', 'stock_level': 22}, {'date': '2018-11-08', 'stock_level': 19}, {'date': '2018-11-09', 'stock_level': 16}, {'date': '2018-11-10', 'stock_level': 16}, {'date': '2018-11-11', 'stock_level': 0}, {'date': '2018-11-12', 'stock_level': 0}, {'date': '2018-11-13', 'stock_level': 57}, {'date': '2018-11-14', 'stock_level': 54}, {'date': '2018-11-15', 'stock_level': 54}, {'date': '2018-11-16', 'stock_level': 51}, {'date': '2018-11-17', 'stock_level': 42}, {'date': '2018-11-18', 'stock_level': 42}, {'date': '2018-11-19', 'stock_level': 42}, {'date': '2018-11-20', 'stock_level': 42}, {'date': '2018-11-21', 'stock_level': 69}, {'date': '2018-11-22', 'stock_level': 69}, {'date': '2018-11-23', 'stock_level': 69}, {'date': '2018-11-24', 'stock_level': 63}, {'date': '2018-11-25', 'stock_level': 63}, {'date': '2018-11-26', 'stock_level': 60}, {'date': '2018-11-27', 'stock_level': 60}, {'date': '2018-11-28', 'stock_level': 54}, {'date': '2018-11-29', 'stock_level': 48}, {'date': '2018-11-30', 'stock_level': 45}, {'date': '2018-12-01', 'stock_level': 39}, {'date': '2018-12-02', 'stock_level': 36}, {'date': '2018-12-03', 'stock_level': 36}, {'date': '2018-12-04', 'stock_level': 39}, {'date': '2018-12-05', 'stock_level': 39}, {'date': '2018-12-06', 'stock_level': 36}, {'date': '2018-12-07', 'stock_level': 33}, {'date': '2018-12-08', 'stock_level': 33}, {'date': '2018-12-09', 'stock_level': 33}, {'date': '2018-12-10', 'stock_level': 33}, {'date': '2018-12-11', 'stock_level': 24}, {'date': '2018-12-12', 'stock_level': 24}, {'date': '2018-12-13', 'stock_level': 24}, {'date': '2018-12-14', 'stock_level': 24}]	Haarverzorging	Shampoo	
